指标ID,PORK_CHN,VEG_CHN,FRU_CHN,IMA_NUT_CHN,IMV_NUT_CHN,IMA_FOO_CHN,IMV_FOO_CHN,IMA_SOB_CHN,IMV_SOB_CHN,RIC_P_CHN,BEP_P_CHN,IMA_VEO_CHN,IMV_VEO_CHN,VEO_P_CHN,IMA_IRO_CHN,IMV_IRO_CHN,IMP_IRO_CHN,IMV_COP_CHN,IMP_COP_CHN,IMA_COP_CHN,IMA_COA_CHN,IMV_COA_CHN,COA_I_CHN,IMA_CRO_CHN,IMV_CRO_CHN,IMV_PEP_CHN,IMA_PEP_CHN,P95_P_CHN,NAG_P_CHN,IMA_NAG_CHN,IMV_NAG_CHN,IMP_RAE_CHN,IMA_RAE_CHN,IMV_RAE_CHN,IMA_MEM_CHN,IMV_MEM_CHN,IMP_MEM_CHN,IMV_FER_CHN,IMA_FER_CHN,FER_I_GLB,IMA_INC_CHN,IMV_INC_CHN,IMP_INC_CHN,IMA_NHP_CHN,IMV_NHP_CHN
1980-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.48,,,,,
1980-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.65,,,,,
1980-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.34,,,,,
1980-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.48,,,,,
1980-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.46,,,,,
1980-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.08,,,,,
1980-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.55,,,,,
1981-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.13,,,,,
1981-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.32,,,,,
1981-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.36,,,,,
1981-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.24,,,,,
1981-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.04,,,,,
1981-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.84,,,,,
1981-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,,,,,
1981-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.92,,,,,
1981-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.01,,,,,
1981-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,,,,,
1981-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.07,,,,,
1981-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.51,,,,,
1982-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.79,,,,,
1982-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.43,,,,,
1982-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44,,,,,
1982-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.11,,,,,
1982-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.59,,,,,
1982-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.75,,,,,
1982-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.79,,,,,
1982-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.88,,,,,
1982-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.82,,,,,
1982-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.24,,,,,
1982-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,,,,,
1982-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.66,,,,,
1983-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.77,,,,,
1983-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.63,,,,,
1983-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.58,,,,,
1983-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.49,,,,,
1983-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,,
1983-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.41,,,,,
1983-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.25,,,,,
1983-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.63,,,,,
1983-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.74,,,,,
1983-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41,,,,,
1983-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.32,,,,,
1983-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.23,,,,,
1984-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,,,,,
1984-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.01,,,,,
1984-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74,,,,,
1984-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.29,,,,,
1984-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.64,,,,,
1984-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.94,,,,,
1984-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.43,,,,,
1984-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.02,,,,,
1984-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.02,,,,,
1984-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.26,,,,,
1984-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,
1984-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,,,,,
1985-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.79,,,,,
1985-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.59,,,,,
1985-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.83,,,,,
1985-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,,,,,
1985-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.86,,,,,
1985-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.49,,,,,
1985-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,,,,,
1985-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.94,,,,,
1985-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.37,,,,,
1985-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74,,,,,
1985-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.88,,,,,
1985-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,
1986-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,,,,,
1986-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.26,,,,,
1986-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52,,,,,
1986-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.63,,,,,
1986-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.89,,,,,
1986-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41,,,,,
1986-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.09,,,,,
1986-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.45,,,,,
1986-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.39,,,,,
1986-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.32,,,,,
1986-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.09,,,,,
1986-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.12,,,,,
1987-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.18,,,,,
1987-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,,,,,
1987-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.01,,,,,
1987-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.86,,,,,
1987-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.29,,,,,
1987-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69,,,,,
1987-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,
1987-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.58,,,,,
1987-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,,,,,
1987-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.04,,,,,
1987-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95,,,,,
1987-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.35,,,,,
1988-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,
1988-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.82,,,,,
1988-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.92,,,,,
1988-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.84,,,,,
1988-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.72,,,,,
1988-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.92,,,,,
1988-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.92,,,,,
1988-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4,,,,,
1988-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.21,,,,,
1988-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.42,,,,,
1988-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.42,,,,,
1988-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.99,,,,,
1989-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.99,,,,,
1989-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59,,,,,
1989-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.19,,,,,
1989-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05,,,,,
1989-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.63,,,,,
1989-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.15,,,,,
1989-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.15,,,,,
1989-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.48,,,,,
1989-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.48,,,,,
1989-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71,,,,,
1989-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.39,,,,,
1989-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.11,,,,,
1990-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,
1990-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.49,,,,,
1990-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,,,,,
1990-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.73,,,,,
1990-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.18,,,,,
1990-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,,,,,
1990-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.45,,,,,
1990-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84,,,,,
1990-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.86,,,,,
1990-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.73,,,,,
1990-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.04,,,,,
1990-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.36,,,,,
1991-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.97,,,,,
1991-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1,,,,,
1991-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.96,,,,,
1991-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.25,,,,,
1991-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.06,,,,,
1991-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.57,,,,,
1991-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.13,,,,,
1991-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.88,,,,,
1991-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.62,,,,,
1991-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.54,,,,,
1991-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.75,,,,,
1991-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.39,,,,,
1992-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05,,,,,
1992-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.78,,,,,
1992-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.69,,,,,
1992-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,,,,,
1992-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.72,,,,,
1992-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.72,,,,,
1992-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.72,,,,,
1992-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.95,,,,,
1992-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05,,,,,
1992-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,,,,,
1992-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.26,,,,,
1992-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.71,,,,,
1993-01-31,,,,,,,,,,,,,,,,,,,,,,,,105.5,9.0,,,,,,,,,,,,,,,33.47,,,,,
1993-02-28,,,,,,,,,,,,,,,,,,,,,,,,185.29999999999998,12.0,,,,,,,,,,,,,,,33.42,,,,,
1993-03-31,,,,,,,,,,,,,,,,,,,,,,,,1500.9,94.0,,,,,,,,,,,,,,,30.49,,,,,
1993-04-30,,,,,,,,,,,,,,,,,,,,,,,,2454.3,157.0,,,,,,,,,,,,,,,29.67,,,,,
1993-05-31,,,,,,,,,,,,,,,,,,,,,,,,1288.5,84.0,,,,,,,,,,,,,,,29.55,,,,,
1993-06-30,,,,,,,,,,,,,,,,,,,,,,,,968.7,63.0,,,,,,,,,,,,,,,29.44,,,,,
1993-07-31,,,,,,,,,,,,,,,,,,,,,,,,2045.5,135.0,,,,,,,,,,,,,,,29.42,,,,,
1993-08-31,,,,,,,,,,,,,,,,,,,,,,,,1221.4,81.0,,,,,,,,,,,,,,,29.55,,,,,
1993-09-30,,,,,,,,,,,,,,,,,,,,,,,,854.8000000000001,58.0,,,,,,,,,,,,,,,29.55,,,,,
1993-10-31,,,,,,,,,,,,,,,,,,,,,,,,896.5000000000001,62.0,,,,,,,,,,,,,,,29.76,,,,,
1993-11-30,,,,,,,,,,,,,,,,,,,,,,,,1042.8,72.0,,,,,,,,,,,,,,,30.09,,,,,
1993-12-31,,,,,,,,,,,,,,,,,,,,,,,,10697.0,739.0,,,,,,,,,,,,,,,31.05,,,,,
1994-01-31,,,,,,,,,,,,,,,,,,,,,,,,617.52,48.0,,,,,,,,,,,,,,,31.19,,,,,
1994-02-28,,,,,,,,,,,,,,,,,,,,,,,,496.65000000000003,36.0,,,,,,,,,,,,,,,31.22,,,,,
1994-03-31,,,,,,,,,,,,,,,,,,,,,,,,1974.12,159.0,,,,,,,,,,,,,,,33.21,,,,,
1994-04-30,,,,,,,,,,,,,,,,,,,,,,,,1021.2800000000001,85.0,,,,,,,,,,,,,,,34.05,,,,,
1994-05-31,,,,,,,,,,,,,,,,,,,,,,,,1008.65,88.0,,,,,,,,,,,,,,,34.19,,,,,
1994-06-30,,,,,,,,,,,,,,,,,,,,,,,,1326.37,110.0,,,,,,,,,,,,,,,34.19,,,,,
1994-07-31,,,,,,,,,,,,,,,,,,,,,,,,967.65,83.0,,,,,,,,,,,,,,,34.62,,,,,
1994-08-31,,,,,,,,,,,,,,,,,,,,,,,,807.05,62.0,,,,,,,,,,,,,,,31.97,,,,,
1994-09-30,,,,,,,,,,,,,,,,,,,,,,,,855.11,63.0,,,,,,,,,,,,,,,31.97,,,,,
1994-10-31,,,,,,,,,,,,,,,,,,,,,,,,749.44,59.0,,,,,,,,,,,,,,,32.21,,,,,
1994-11-30,,,,,,,,,,,,,,,,,,,,,,,,1117.58,83.0,,,,,,,,,,,,,,,32.66,,,,,
1994-12-31,,,,,,,,,,,,,,,,,,,,,,,,4792.58,360.0,,,,,,,,,,,,,,,32.66,,,,,
1995-01-31,,,,,,,,,0.1404,,,11946.0,20.0,,3438.8,,,,,1006.1,589.4608000000001,14.6017,,4667.1,36.0,,6709.0,,,0.1395,,,,,,,,73.0,12242.1,43.1,13405.699999999999,381.83,,,
1995-02-28,,,,,,,,,0.644,,,14842.699999999999,24.0,,6021.7,,,,,1227.5,20.9836,0.8917,,4106.7,29.0,,8634.3,,,1.594,,,,,,,,110.0,19934.7,45.63,9752.3,256.68,,,
1995-03-31,,,,,,,,,4.8921,,,22180.1,33.0,,14181.0,,,,,4367.4,1162.12,24.7394,,24546.2,180.0,,14830.4,,,150.9671,,,,,,,,127.00000000000001,23227.399999999998,47.6,16961.9,513.03,,,
1995-04-30,,,,,,,,,0.7905,,,38305.5,58.0,,10982.300000000001,,,,,3009.9,191.21529999999998,7.0718,,14213.3,100.0,,15898.6,,,102.6301,,,,,,,,180.0,33073.1,49.57,14995.400000000001,463.42999999999995,,,
1995-05-31,,,,,,,,,3.1528,,,33511.9,48.0,,11267.4,,,,,2199.0,181.3114,5.7004,,29068.499999999996,207.0,,15473.5,,,78.9332,,,,,,,,161.0,28847.7,42.98,17016.7,526.13,,,
1995-06-30,,,,,,,,,0.3179,,,21581.399999999998,32.0,,8757.2,,,,,5334.400000000001,733.2948,15.898,,20493.1,144.0,,17652.5,,,0.474,,,,,,,,221.0,42418.1,33.11,18414.9,544.73,,,
1995-07-31,,,,,,,,,0.9266,,,15760.2,24.0,,8388.599999999999,,,,,648.7,15.2124,2.029,,14341.4,98.0,,25849.600000000002,,,0.3326,,,,,,,,195.0,35545.0,33.43,20517.100000000002,583.43,,,
1995-08-31,,,,,,,,,3.8376,,,11894.2,18.0,,13377.4,,,,,736.1,607.4594999999999,12.5348,,13204.2,93.0,,18798.100000000002,,,0.5979,,,,,,,,203.0,37514.0,33.43,19599.9,565.8,,,
1995-09-30,,,,,,,,,0.1805,,,15730.699999999999,25.0,,13235.3,,,,,4408.5,185.2936,5.617,,33583.3,241.0,,22655.8,,,38.3149,,,,,,,,179.0,36335.2,33.43,18888.2,533.25,,,
1995-10-31,,,,,,,,,2.4082,,,10380.699999999999,16.0,,9442.699999999999,,,,,1665.1,823.6182,19.1107,,20559.8,153.0,,17790.100000000002,,,0.1609,,,,,,,,152.0,30298.4,33.57,21168.300000000003,573.14,,,
1995-11-30,,,,,,,,,0.2082,,,11436.199999999999,17.0,,10707.3,,,,,2238.7000000000003,1439.4197,30.5375,,22262.0,168.0,,18958.2,,,0.1516,,,,,,,,148.0,27751.8,34.18,22629.0,579.14,,,
1995-12-31,,,,,,,,,11.895000000000001,,,23987.3,39.0,,14164.6,,,,,3052.9999999999995,1116.3337999999999,24.784,,34597.4,260.0,,23264.2,,,1.0964,,,,,,,,238.00000000000003,46182.799999999996,34.28,25469.6,612.1700000000001,,,
1996-01-31,,,,,,,,,0.4895,,,15436.7,25.0,,,,,,,,,,,19525.8,144.0,,12965.5,,,0.0,,,,,,,,124.99999999999999,24104.4,34.28,17159.8,473.62000000000006,,,
1996-02-29,,,,,,,,,15.2701,,,12454.4,21.0,,,,,,,,,,,21275.0,145.0,,12038.8,,,0.0,,,,,,,,90.0,17442.5,34.66,14427.500000000002,360.06,,,
1996-03-31,,,,,,,,,1.1356,,,16536.2,29.0,,,,,,,,,,,29218.6,201.99999999999997,,17450.3,,,0.0,,,,,,,,145.0,27480.9,34.9,15578.099999999999,423.82,,,
1996-04-30,,,,,,,,,4.3171,,,13391.900000000001,24.0,,,,,,,,,,,31606.300000000003,215.0,,15572.9,,,0.0,,,,,,,,130.0,24354.1,44.98,19435.600000000002,535.67,,,
1996-05-31,,,,,,,,,5.7796,,,13137.1,23.0,,,,,,,,,,,28055.1,190.00000000000003,,21686.5,,,0.0,,,,,,,,213.0,41386.4,46.28,21647.3,575.5600000000001,,,
1996-06-30,,,,,,,,,3.2689,,,12431.7,22.0,,,,,,,,,,,31620.2,209.99999999999997,,21483.3,,,0.0,,,,,,,,198.00000000000003,37171.299999999996,46.72,20408.4,549.5500000000001,,,
1996-07-31,,,,,,,,,3.6139,,,17467.5,31.0,,,,,,,,,,,22555.9,156.0,,26022.3,,,0.0,,,,,,,,254.00000000000003,49948.3,48.45,24445.3,623.97,,,
1996-08-31,,,,,,,,,11.5946,,,6286.500000000001,12.0,,,,,,,,,,,27889.9,188.0,,20449.100000000002,,,0.0,,,,,,,,187.0,36387.5,48.92,22831.100000000002,681.0799999999999,,,
1996-09-30,,,,,,,,,19.5499,,,10135.6,18.0,,,,,,,,,,,20106.3,138.0,,15661.5,,,0.0,,,,,,,,130.0,25595.2,48.28,23255.699999999997,582.9,,,
1996-10-31,,,,,,,,,3.8968,,,10186.7,19.0,,,,,,,,,,,41424.0,273.0,,21315.8,,,0.0,,,,,,,,123.00000000000001,23223.7,47.03,25504.0,711.96,,,
1996-11-30,,,,,,,,,16.6736,,,10050.7,19.0,,,,,,,,,,,35361.9,212.0,,21420.0,,,0.0,,,,,,,,116.0,21332.2,47.08,26667.3,686.53,,,
1996-12-31,,,,,,,,,25.1645,,,11942.2,22.0,,,,,,,,,,,34828.4,209.0,,32453.499999999996,,,0.0,,,,,,,,150.0,28140.500000000004,47.35,28986.699999999997,706.5899999999999,,,
1997-01-31,,,,,,,,,40.079100000000004,,,14946.300000000001,28.0,,,,,,,,1057.5457,17.6696,,27851.899999999998,157.0,,19527.3,,,960.5006,,,,,,,,120.0,20709.2,47.17,22251.100000000002,631.51,,,
1997-02-28,,,,,,,,,34.5755,,,6265.0,12.0,,,,,,,,601.2784,7.069299999999999,,43375.3,241.0,,32456.2,,,669.2555,,,,,,,,82.0,15052.400000000001,45.24,15784.699999999999,388.95000000000005,,,
1997-03-31,,,,,,,,,25.303600000000003,,,10051.3,19.0,,,,,,,,238.8854,5.3255,,57885.4,330.0,,36810.2,,,317.8642,,,,,,,,129.0,23131.4,43.47,26076.4,748.16,,,
1997-04-30,,,,,,,,,12.091000000000001,,,11287.699999999999,20.0,,,,,,,,169.2003,3.4508,,43689.200000000004,262.0,,22315.5,,,17.2258,,,,,,,,230.00000000000003,43701.6,41.42,25830.1,692.14,,,
1997-05-31,,,,,,,,,0.7772,,,10172.7,18.0,,,,,,,,905.7203,20.4133,,28799.3,180.0,,25858.8,,,471.0715,,,,,,,,233.99999999999997,42208.700000000004,37.86,30765.3,748.06,,,
1997-06-30,,,,,,,,,11.2297,,,10527.9,19.0,,,,,,,,666.0182,13.7132,,39820.7,271.0,,37463.5,,,176.0778,,,,,,,,106.0,18623.1,37.19,29070.500000000004,732.52,,,
1997-07-31,,,,,,,,,24.738300000000002,,,17039.1,31.0,,,,,,,,1450.4704,27.143800000000002,,48758.3,329.0,,29530.6,,,37.4099,,,,,,,,183.0,33832.799999999996,37.66,31097.500000000004,862.67,,,
1997-08-31,,,,,,,,,11.308300000000001,,,16477.7,29.0,,,,,,,,790.5912999999999,18.458099999999998,,49070.4,342.0,,27928.0,,,98.6486,,,,,,,,131.0,24129.9,35.97,29655.699999999997,848.09,,,
1997-09-30,,,,,,,,,21.596,,,9600.0,18.0,,,,,,,,941.2162000000001,19.6261,,40982.200000000004,296.0,,25859.7,,,84.6958,,,,,,,,144.0,25483.4,33.93,31475.2,882.0799999999999,,,
